gameid,playerid,position,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,wardsplaced,wpm,wardskilled,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat15,xpat15,csat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,deathsat15
ESPORTSTMNT03_3086653,27,top,6,2,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,18662,498.5396,0.179993,714.0695,13,0.3473,10,9,63,1.683,15132,10275,274.488,0.217411,13425,246.0,233.0,13,6.5717,3167.0,4604.0,64.0,170.0,-17.0,0.0,1.0,0.0,4766.0,7470.0,106.0,-340.0,-35.0,0.0,1.0,1.0,1.0
ESPORTSTMNT03_3086653,30,jng,7,4,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27661,738.9403,0.266787,1143.0721,7,0.187,3,5,25,0.6679,16535,11678,311.9679,0.247098,15025,249.0,34.0,215,6.6518,3556.0,3294.0,68.0,-83.0,3.0,1.0,0.0,0.0,5464.0,5836.0,102.0,121.0,3.0,1.0,1.0,1.0,1.0
ESPORTSTMNT03_3086653,39,mid,6,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22883,611.3001,0.220704,758.0142,17,0.4541,8,7,51,1.3624,15581,10724,286.4826,0.226911,13725,263.0,252.0,11,7.0258,3118.0,4312.0,84.0,-558.0,-2.0,0.0,0.0,1.0,6692.0,7918.0,140.0,882.0,18.0,2.0,0.0,1.0,1.0
ESPORTSTMNT03_3086653,9,bot,3,1,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24622,657.756,0.237476,434.2921,22,0.5877,12,8,60,1.6028,15039,10182,272.0036,0.215443,14050,321.0,302.0,19,8.5752,2990.0,3102.0,70.0,-27.0,-5.0,0.0,1.0,0.0,4615.0,5525.0,112.0,56.0,-5.0,0.0,2.0,0.0,0.0
ESPORTSTMNT03_3086653,35,sup,1,3,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9854,263.2413,0.0950406,425.6634,81,2.1638,11,22,112,2.992,9259,4402,117.5957,0.0931374,8350,19.0,19.0,0,0.5076,2204.0,2564.0,2.0,-346.0,-2.0,0.0,1.0,0.0,3688.0,3611.0,6.0,59.0,0.0,1.0,1.0,0.0,0.0
ESPORTSTMNT03_3087692,24,top,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16790,505.7229,0.279577,941.4157,18,0.5422,9,9,37,1.1145,12414,8075,243.2229,0.232831,12058,290.0,274.0,16,8.7349,2979.0,4150.0,73.0,-1115.0,-20.0,0.0,0.0,1.0,4955.0,7664.0,128.0,150.0,-9.0,0.0,1.0,1.0,1.0
ESPORTSTMNT03_3087692,6,jng,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8866,267.0482,0.147631,868.253,8,0.241,14,9,40,1.2048,11246,6907,208.0422,0.199152,10575,182.0,40.0,142,5.4819,3272.0,3239.0,64.0,-513.0,-13.0,1.0,0.0,0.0,5066.0,5861.0,96.0,-352.0,-20.0,2.0,0.0,1.0,1.0
ESPORTSTMNT03_3087692,41,mid,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10299,310.2108,0.171493,895.6024,12,0.3614,14,8,48,1.4458,11091,6752,203.3735,0.194683,11050,244.0,236.0,8,7.3494,2708.0,4043.0,59.0,-1240.0,-33.0,0.0,1.0,1.0,4378.0,6685.0,106.0,-1444.0,-35.0,0.0,1.0,1.0,1.0
ESPORTSTMNT03_3087692,50,bot,4,2,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17331,522.0181,0.288585,520.6928,19,0.5723,20,12,51,1.5361,13453,9114,274.5181,0.26279,13950,290.0,290.0,0,8.7349,3813.0,3427.0,85.0,-117.0,-3.0,1.0,1.0,0.0,5994.0,5648.0,132.0,146.0,14.0,3.0,1.0,1.0,1.0
ESPORTSTMNT03_3087692,3,sup,2,3,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6769,203.8855,0.112713,367.4699,42,1.2651,8,16,63,1.8976,8173,3834,115.4819,0.110544,7875,14.0,14.0,0,0.4217,2629.0,2587.0,1.0,73.0,-6.0,1.0,2.0,0.0,3900.0,4365.0,4.0,445.0,-14.0,1.0,4.0,1.0,1.0
ESPORTSTMNT03_3087692,19,top,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14447,435.1506,0.16435,822.7108,7,0.2108,6,5,21,0.6325,12698,8359,251.7771,0.195194,12025,253.0,252.0,1,7.6205,3698.0,5265.0,93.0,1115.0,20.0,1.0,0.0,0.0,5412.0,7514.0,137.0,-150.0,9.0,1.0,0.0,1.0,1.0
ESPORTSTMNT03_3087692,26,jng,3,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19515,587.8012,0.222004,948.253,11,0.3313,5,9,49,1.4759,14179,9840,296.3855,0.229779,12275,226.0,44.0,182,6.8072,3407.0,3752.0,77.0,513.0,13.0,0.0,0.0,1.0,5513.0,6213.0,116.0,352.0,20.0,0.0,1.0,1.0,1.0
ESPORTSTMNT03_3087692,32,mid,5,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19959,601.1747,0.227055,491.0241,7,0.2108,6,5,29,0.8735,13451,9112,274.4578,0.212778,11825,243.0,239.0,4,7.3193,3501.0,5283.0,92.0,1240.0,33.0,1.0,0.0,0.0,5962.0,8129.0,141.0,1444.0,35.0,3.0,0.0,0.0,0.0
ESPORTSTMNT03_3087692,21,bot,3,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20280,610.8434,0.230706,364.6687,14,0.4217,13,7,45,1.3554,15013,10674,321.506,0.249254,13955,275.0,251.0,24,8.2831,3179.0,3544.0,88.0,117.0,3.0,0.0,0.0,1.0,5481.0,5502.0,118.0,-146.0,-14.0,1.0,2.0,3.0,3.0
ESPORTSTMNT03_3087692,1,sup,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13703,412.741,0.155886,273.4337,87,2.6205,24,14,171,5.1506,9178,4839,145.753,0.112995,8250,43.0,43.0,0,1.2952,2489.0,2514.0,7.0,-73.0,6.0,0.0,0.0,1.0,3744.0,3920.0,18.0,-445.0,14.0,0.0,2.0,1.0,1.0
ESPORTSTMNT03_3087701,33,top,11,1,6,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32396,966.0835,0.352062,957.7038,9,0.2684,16,4,51,1.5209,17304,12924,385.4076,0.318711,13625,309.0,278.0,31,9.2147,3281.0,4813.0,79.0,282.0,-2.0,0.0,0.0,0.0,5395.0,8209.0,136.0,813.0,7.0,1.0,0.0,0.0,0.0
ESPORTSTMNT03_3087701,12,jng,0,3,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8336,248.5885,0.090591,818.0815,18,0.5368,18,17,69,2.0577,10127,5747,171.3817,0.141722,8825,158.0,30.0,128,4.7117,3205.0,2957.0,62.0,80.0,6.0,0.0,0.0,0.0,4503.0,4854.0,83.0,-556.0,-10.0,0.0,2.0,1.0,1.0
ESPORTSTMNT03_3087701,5,mid,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19448,579.9602,0.21135,590.666,17,0.507,7,13,44,1.3121,11647,7267,216.7097,0.179206,10625,273.0,269.0,4,8.1412,3308.0,4929.0,83.0,590.0,12.0,0.0,0.0,0.0,4745.0,7337.0,126.0,25.0,3.0,0.0,0.0,1.0,1.0
ESPORTSTMNT03_3087701,18,bot,6,1,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24115,719.1352,0.262068,470.7853,18,0.5368,13,8,67,1.998,15665,11285,336.5308,0.278292,14400,341.0,312.0,29,10.169,3154.0,2671.0,78.0,-980.0,-12.0,0.0,0.0,0.0,5668.0,5030.0,135.0,-1032.0,-5.0,1.0,0.0,0.0,0.0
ESPORTSTMNT03_3087701,45,sup,0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7723,230.3082,0.0839292,94.4433,58,1.7296,2,17,82,2.4453,7708,3328,99.2445,0.0820683,7085,6.0,6.0,0,0.1789,2212.0,2702.0,0.0,201.0,-5.0,0.0,0.0,0.0,3306.0,4188.0,1.0,312.0,-7.0,0.0,2.0,1.0,1.0
ESPORTSTMNT03_3087701,54,top,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14537,433.5089,0.227624,755.338,13,0.3877,7,9,37,1.1034,11267,6887,205.3777,0.218164,11780,260.0,252.0,8,7.7535,3118.0,4531.0,81.0,-282.0,2.0,0.0,0.0,0.0,4734.0,7396.0,129.0,-813.0,-7.0,0.0,0.0,1.0,1.0
ESPORTSTMNT03_3087701,31,jng,3,4,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8034,239.5825,0.125799,819.4235,13,0.3877,17,13,65,1.9384,9741,5361,159.8708,0.169823,9425,149.0,29.0,120,4.4433,2796.0,2877.0,56.0,-80.0,-6.0,0.0,0.0,0.0,4810.0,5410.0,93.0,556.0,10.0,1.0,2.0,0.0,0.0
ESPORTSTMNT03_3087701,56,mid,2,3,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14224,424.175,0.222723,866.5408,13,0.3877,9,10,41,1.2227,10800,6420,191.4513,0.203371,10785,245.0,245.0,0,7.3062,2821.0,4339.0,71.0,-590.0,-12.0,0.0,0.0,0.0,4748.0,7312.0,123.0,-25.0,-3.0,0.0,3.0,0.0,0.0
ESPORTSTMNT03_3087701,4,bot,4,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23567,702.7932,0.369019,500.0099,12,0.3579,7,4,33,0.9841,14730,10350,308.6481,0.327865,14700,321.0,289.0,32,9.5726,3631.0,3651.0,90.0,980.0,12.0,0.0,0.0,0.0,5938.0,6062.0,140.0,1032.0,5.0,2.0,0.0,1.0,1.0
ESPORTSTMNT03_3087701,23,sup,0,4,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3502,104.4334,0.0548353,370.1988,48,1.4314,14,19,95,2.833,6930,2550,76.0437,0.0807765,6700,18.0,18.0,0,0.5368,2388.0,2501.0,5.0,-201.0,5.0,0.0,0.0,0.0,3535.0,3876.0,8.0,-312.0,7.0,0.0,3.0,0.0,0.0
ESPORTSTMNT03_3086700,16,top,8,2,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44478,1071.759,0.396403,829.9759,19,0.4578,8,5,76,1.8313,18903,13548,326.4578,0.261349,18700,317.0,287.0,30,7.6386,3032.0,4803.0,75.0,38.0,-5.0,0.0,0.0,0.0,6138.0,7885.0,133.0,318.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT03_3086700,48,jng,1,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5389,129.8554,0.0480286,781.0843,18,0.4337,20,19,77,1.8554,12680,7325,176.506,0.141302,12600,188.0,45.0,143,4.5301,2718.0,2659.0,53.0,-413.0,-5.0,0.0,0.0,1.0,4394.0,5375.0,88.0,-83.0,-8.0,0.0,2.0,2.0,2.0
ESPORTSTMNT03_3086700,57,mid,5,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32466,782.3133,0.289348,729.5181,10,0.241,6,7,40,0.9639,18440,13085,315.3012,0.252417,18225,410.0,366.0,44,9.8795,3302.0,5035.0,97.0,306.0,15.0,0.0,0.0,0.0,5403.0,8365.0,159.0,1332.0,40.0,0.0,1.0,0.0,0.0
ESPORTSTMNT03_3086700,38,bot,5,5,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24112,581.012,0.214894,737.253,19,0.4578,19,10,72,1.7349,18498,13143,316.6988,0.253536,18100,368.0,329.0,39,8.8675,3235.0,3222.0,78.0,82.0,-1.0,0.0,0.0,0.0,5962.0,5239.0,126.0,-93.0,-8.0,2.0,0.0,1.0,1.0
ESPORTSTMNT03_3086700,28,sup,1,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5759,138.7711,0.0513262,402.5542,91,2.1928,14,28,134,3.2289,10093,4738,114.1687,0.0913963,9300,24.0,20.0,4,0.5783,2112.0,2144.0,5.0,-618.0,5.0,0.0,0.0,1.0,3264.0,3661.0,7.0,-1061.0,5.0,0.0,2.0,1.0,1.0
ESPORTSTMNT03_3086700,13,top,2,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20897,503.5422,0.179121,992.8916,18,0.4337,12,6,62,1.494,16950,11595,279.3976,0.237297,15150,349.0,321.0,28,8.4096,3327.0,4765.0,80.0,-38.0,5.0,0.0,0.0,0.0,5199.0,7567.0,133.0,-318.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT03_3086700,29,jng,2,6,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12237,294.8675,0.104891,957.3976,14,0.3373,28,14,89,2.1446,12531,7176,172.9157,0.146858,11850,186.0,36.0,150,4.4819,3485.0,3072.0,58.0,413.0,5.0,1.0,0.0,0.0,5194.0,5458.0,96.0,83.0,8.0,1.0,2.0,1.0,1.0
ESPORTSTMNT03_3086700,42,mid,5,3,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18995,457.7108,0.162818,735.2771,26,0.6265,5,11,69,1.6627,15939,10584,255.0361,0.216606,15625,330.0,318.0,12,7.9518,3326.0,4729.0,82.0,-306.0,-15.0,1.0,0.0,0.0,5075.0,7033.0,119.0,-1332.0,-40.0,2.0,1.0,1.0,1.0
ESPORTSTMNT03_3086700,36,bot,9,3,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,48071,1158.3373,0.412047,545.012,21,0.506,16,12,55,1.3253,20811,15456,372.4337,0.316315,19300,463.0,402.0,61,11.1566,3270.0,3140.0,79.0,-82.0,1.0,0.0,2.0,0.0,5409.0,5332.0,134.0,93.0,8.0,1.0,3.0,0.0,0.0
ESPORTSTMNT03_3086700,52,sup,2,2,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16464,396.7229,0.141123,171.8795,76,1.8313,5,25,105,2.5301,9407,4052,97.6386,0.0829233,8325,5.0,5.0,0,0.1205,2449.0,2762.0,0.0,618.0,-5.0,0.0,2.0,0.0,3586.0,4722.0,2.0,1061.0,-5.0,0.0,4.0,0.0,0.0
ESPORTSTMNT03_3086706,43,top,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21478,578.4022,0.211633,865.4758,14,0.377,5,9,36,0.9695,12117,7296,196.4811,0.171643,11725,244.0,236.0,8,6.5709,3194.0,4743.0,86.0,141.0,3.0,0.0,0.0,0.0,5071.0,7838.0,138.0,103.0,-1.0,0.0,0.0,0.0,0.0
ESPORTSTMNT03_3086706,37,jng,5,3,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14452,389.1921,0.142402,918.1239,8,0.2154,12,6,58,1.5619,13502,8681,233.7792,0.204225,12850,188.0,28.0,160,5.0628,3329.0,3433.0,66.0,38.0,7.0,0.0,1.0,0.0,4796.0,5085.0,94.0,-70.0,4.0,0.0,1.0,0.0,0.0
ESPORTSTMNT03_3086706,40,mid,3,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25985,699.7756,0.256043,565.1795,20,0.5386,4,8,46,1.2388,15923,11102,298.9767,0.261178,16050,321.0,312.0,9,8.6445,3442.0,4972.0,86.0,184.0,-2.0,1.0,0.0,0.0,5507.0,7391.0,132.0,134.0,-7.0,1.0,0.0,0.0,0.0
ESPORTSTMNT03_3086706,7,bot,7,5,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31752,855.0808,0.312868,601.939,18,0.4847,19,8,66,1.7774,15741,10920,294.0754,0.256897,16000,276.0,260.0,16,7.4327,3504.0,3063.0,75.0,-470.0,-1.0,1.0,2.0,1.0,5297.0,5256.0,126.0,-745.0,-9.0,1.0,2.0,1.0,1.0
ESPORTSTMNT03_3086706,20,sup,2,2,15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7820,210.5925,0.0770542,307.702,56,1.5081,4,19,99,2.6661,9329,4508,121.4004,0.106056,8875,8.0,6.0,2,0.2154,2796.0,2455.0,1.0,465.0,0.0,1.0,2.0,1.0,3668.0,3586.0,1.0,176.0,-2.0,1.0,2.0,1.0,1.0
ESPORTSTMNT03_3086706,25,top,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28623,770.8169,0.343597,1053.5278,17,0.4578,6,4,44,1.1849,17298,12477,336.0054,0.291074,16200,323.0,316.0,7,8.6984,3213.0,4602.0,83.0,-141.0,-3.0,0.0,0.0,0.0,5386.0,7735.0,139.0,-103.0,1.0,0.0,0.0,0.0,0.0
ESPORTSTMNT03_3086706,14,jng,2,4,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6314,170.0359,0.0757947,866.1221,19,0.5117,25,17,86,2.316,11296,6475,174.3716,0.151057,10425,173.0,37.0,136,4.6589,3459.0,3395.0,59.0,-38.0,-7.0,2.0,0.0,0.0,4834.0,5155.0,90.0,70.0,-4.0,2.0,0.0,0.0,0.0
ESPORTSTMNT03_3086706,53,mid,5,4,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22042,593.5907,0.264597,577.3788,9,0.2424,8,6,41,1.1041,14586,9765,262.9713,0.227807,12200,287.0,263.0,24,7.7289,3184.0,4788.0,88.0,-184.0,2.0,0.0,0.0,1.0,4858.0,7257.0,139.0,-134.0,7.0,0.0,0.0,1.0,1.0
ESPORTSTMNT03_3086706,49,bot,3,4,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20740,558.5278,0.248968,740.7361,18,0.4847,17,7,84,2.2621,15536,10715,288.5548,0.249969,13075,333.0,296.0,37,8.9677,3324.0,3533.0,76.0,470.0,1.0,0.0,2.0,1.0,5259.0,6001.0,135.0,745.0,9.0,0.0,2.0,1.0,1.0
ESPORTSTMNT03_3086706,15,sup,0,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5585,150.4039,0.0670436,254.623,64,1.7235,4,18,83,2.2352,8254,3433,92.4506,0.0800926,7745,7.0,7.0,0,0.1885,2304.0,1990.0,1.0,-465.0,0.0,0.0,2.0,1.0,3166.0,3410.0,3.0,-176.0,2.0,0.0,2.0,1.0,1.0
ESPORTSTMNT03_3092417,13,top,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20295,624.7819,0.207236,851.7599,12,0.3694,7,3,33,1.0159,12327,8075,248.589,0.258926,12475,268.0,260.0,8,8.2504,3111.0,4161.0,69.0,-959.0,3.0,0.0,0.0,2.0,4831.0,6980.0,117.0,-1261.0,0.0,0.0,0.0,2.0,2.0
ESPORTSTMNT03_3092417,29,jng,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10840,333.7096,0.110689,851.452,10,0.3079,4,9,45,1.3853,9810,5558,171.1031,0.178223,9275,167.0,23.0,144,5.1411,2989.0,2938.0,53.0,-182.0,-6.0,1.0,0.0,0.0,4403.0,5207.0,82.0,405.0,-7.0,1.0,1.0,0.0,0.0
ESPORTSTMNT03_3092417,42,mid,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30263,931.647,0.309021,400.3592,16,0.4926,9,6,45,1.3853,11309,7057,217.2499,0.226286,11050,272.0,245.0,27,8.3735,3072.0,4874.0,80.0,277.0,-4.0,0.0,0.0,0.0,5735.0,8125.0,141.0,863.0,4.0,1.0,0.0,0.0,0.0
ESPORTSTMNT03_3092417,36,bot,1,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22052,678.8712,0.225177,446.1365,11,0.3386,6,6,40,1.2314,11954,7702,237.1062,0.246966,11450,271.0,260.0,11,8.3427,3496.0,3439.0,85.0,406.0,11.0,0.0,1.0,1.0,5509.0,5555.0,138.0,321.0,15.0,0.0,2.0,1.0,1.0
ESPORTSTMNT03_3092417,52,sup,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14482,445.8286,0.147878,315.3617,46,1.4161,10,11,94,2.8938,7046,2794,86.0133,0.0895993,6825,27.0,27.0,0,0.8312,2178.0,2361.0,3.0,93.0,2.0,0.0,1.0,1.0,3376.0,3779.0,9.0,462.0,7.0,0.0,2.0,1.0,1.0
ESPORTSTMNT03_3092417,43,top,5,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18290,563.058,0.260545,1317.7835,11,0.3386,7,6,44,1.3545,13370,9118,280.6978,0.205254,12350,213.0,209.0,4,6.5572,3554.0,5120.0,66.0,959.0,-3.0,2.0,0.0,0.0,5516.0,8241.0,117.0,1261.0,0.0,2.0,0.0,0.0,0.0
ESPORTSTMNT03_3092417,37,jng,7,1,4,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12787,393.648,0.182154,912.3756,10,0.3079,13,10,54,1.6624,12845,8593,264.5357,0.193436,11750,179.0,34.0,145,5.5105,3814.0,3120.0,59.0,182.0,6.0,2.0,0.0,0.0,5377.0,4802.0,89.0,-405.0,7.0,2.0,0.0,1.0,1.0
ESPORTSTMNT03_3092417,40,mid,2,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15300,471.0108,0.217952,1018.1837,10,0.3079,7,6,48,1.4777,13400,9148,281.6213,0.205929,12250,265.0,247.0,18,8.158,3184.0,4597.0,84.0,-277.0,4.0,0.0,0.0,0.0,4933.0,7262.0,137.0,-863.0,-4.0,0.0,0.0,0.0,0.0
ESPORTSTMNT03_3092417,7,bot,9,2,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20923,644.1149,0.298053,580.5747,18,0.5541,14,10,67,2.0626,17170,12918,397.6809,0.290791,15350,284.0,268.0,16,8.7429,3130.0,3033.0,74.0,-406.0,-11.0,0.0,1.0,1.0,5154.0,5234.0,123.0,-321.0,-15.0,0.0,1.0,1.0,1.0
ESPORTSTMNT03_3092417,20,sup,0,3,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2899,89.2458,0.0412969,372.0369,36,1.1083,6,14,63,1.9395,8898,4646,143.0272,0.10459,7535,9.0,9.0,0,0.2771,2202.0,2268.0,1.0,-93.0,-2.0,0.0,2.0,0.0,3385.0,3317.0,2.0,-462.0,-7.0,0.0,2.0,0.0,0.0
ESPORTSTMNT03_3092442,19,top,5,3,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33185,719.328,0.236645,1076.1633,11,0.2384,13,7,51,1.1055,16872,10950,237.3555,0.217582,16608,298.0,275.0,23,6.4595,3221.0,5190.0,82.0,474.0,-1.0,0.0,0.0,0.0,4942.0,7996.0,132.0,269.0,-2.0,0.0,0.0,0.0,0.0
ESPORTSTMNT03_3092442,26,jng,4,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24084,522.052,0.171745,924.0824,9,0.1951,18,8,80,1.7341,15901,9979,216.3078,0.198287,15100,258.0,42.0,216,5.5925,2992.0,3389.0,68.0,-26.0,3.0,0.0,0.0,0.0,4446.0,5482.0,104.0,109.0,6.0,0.0,0.0,0.0,0.0
ESPORTSTMNT03_3092442,32,mid,3,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22782,493.8295,0.162461,802.1098,11,0.2384,4,8,28,0.6069,13978,8056,174.6243,0.160075,12885,248.0,242.0,6,5.3757,3013.0,4421.0,80.0,-754.0,-12.0,0.0,0.0,1.0,4608.0,7342.0,129.0,-340.0,-7.0,0.0,0.0,1.0,1.0
ESPORTSTMNT03_3092442,21,bot,7,3,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49354,1069.8121,0.351948,510.672,21,0.4552,15,9,71,1.539,21585,15663,339.5159,0.311234,21675,389.0,369.0,20,8.4321,3304.0,3415.0,88.0,-22.0,-2.0,0.0,0.0,0.0,5332.0,5799.0,149.0,7.0,-9.0,0.0,0.0,0.0,0.0
ESPORTSTMNT03_3092442,1,sup,2,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10826,234.6676,0.0772012,483.078,105,2.276,25,15,161,3.4899,11600,5678,123.078,0.112822,11085,33.0,29.0,4,0.7153,2122.0,2422.0,4.0,-397.0,0.0,0.0,0.0,1.0,3053.0,4007.0,10.0,-283.0,5.0,0.0,0.0,1.0,1.0
ESPORTSTMNT03_3092442,16,top,4,4,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34650,751.0838,0.252389,532.8685,21,0.4552,11,7,65,1.409,19775,13853,300.2818,0.242284,19625,427.0,399.0,28,9.2558,3519.0,4716.0,83.0,-474.0,1.0,1.0,1.0,0.0,5375.0,7727.0,134.0,-269.0,2.0,1.0,1.0,0.0,0.0
ESPORTSTMNT03_3092442,48,jng,2,5,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6277,136.0621,0.0457214,912.8974,16,0.3468,23,17,89,1.9292,13861,7939,172.0882,0.138848,13175,193.0,45.0,148,4.1835,3490.0,3415.0,65.0,26.0,-3.0,1.0,1.0,0.0,5148.0,5373.0,98.0,-109.0,-6.0,1.0,1.0,0.0,0.0
ESPORTSTMNT03_3092442,57,mid,3,7,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27882,604.3786,0.203091,1246.0188,10,0.2168,17,8,69,1.4957,16591,10669,231.2645,0.186596,15500,294.0,286.0,8,6.3728,3473.0,5175.0,92.0,754.0,12.0,0.0,2.0,0.0,5118.0,7682.0,136.0,340.0,7.0,0.0,2.0,0.0,0.0
ESPORTSTMNT03_3092442,38,bot,9,2,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53098,1150.9682,0.386764,949.8121,17,0.3685,32,5,64,1.3873,25670,19748,428.0636,0.345388,19025,574.0,505.0,69,12.4422,3242.0,3437.0,90.0,22.0,2.0,0.0,0.0,0.0,5339.0,5792.0,158.0,-7.0,9.0,0.0,0.0,0.0,0.0
ESPORTSTMNT03_3092442,28,sup,1,3,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15381,333.4032,0.112035,252.9624,80,1.7341,7,24,112,2.4277,10890,4968,107.6879,0.0868849,9450,15.0,15.0,0,0.3251,2227.0,2819.0,4.0,397.0,0.0,0.0,2.0,0.0,3226.0,4290.0,5.0,283.0,-5.0,0.0,2.0,0.0,0.0
ESPORTSTMNT03_3093417,24,top,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15565,351.8839,0.145812,640.309,29,0.6556,11,13,55,1.2434,18198,12508,282.7732,0.224447,17925,380.0,348.0,32,8.5908,3321.0,4775.0,85.0,-167.0,-3.0,0.0,0.0,0.0,4932.0,7662.0,129.0,-923.0,-16.0,0.0,0.0,1.0,1.0
